Type of Repo,Repo Name,Repo GiniIndex,File GiniIndex,Class GiniIndex,Method GiniIndex,File GiniIndex Info,File GiniIndex Error,File GiniIndex Warning,File GiniIndex Debug,File GiniIndex Trace,File GiniIndex Fatal,Class GiniIndex Info,Class GiniIndex Error,Class GiniIndex Warning,Class GiniIndex Debug,Class GiniIndex Trace,Class GiniIndex Fatal,Method GiniIndex Info,Method GiniIndex Error,Method GiniIndex Warning,Method GiniIndex Debug,Method GiniIndex Trace,Method GiniIndex Fatal
DataScience,mtgencode,0.749063649,0.527357728,0.94630616,0.604515502,0.642689353,0.935897431,0.961538426,,0.961538426,,0.945998451,,,,,,0.657879569,0.935897431,0.961538426,,0.961538426,
DataScience,artemis,0.678032787,0.842018793,0.910675261,0.828214643,0.807427174,0.989837435,0.993902476,,0.987804915,,0.960560474,,,,0.993902476,,0.846862768,0.989837435,0.993902476,,0.993902476,
DataScience,joint-slu-lm,0.714285747,0.559939538,0.75,0.577373836,0.615853659,,,,,,0.75,,,,,,0.654761905,,,,,
DataScience,learn2ban,0.64,0.792665503,0.901149451,0.851671719,0.83037037,,,,,,0.871717153,,,,,,0.836936926,,,,,
DataScience,reseg,0.8,0.606024558,0.837500032,0.742390915,0.655555544,0.799999988,,,,,0.89999998,,,,,,0.652293601,0.799999988,,,,
DataScience,cifar10-tensorflow,0.800000036,0.453333096,0.566563501,0.455314928,0.533834608,,,,,,0.641825782,,,,,,0.599734636,,,,,
DataScience,pointer-network-tensorflow,0.69999999,0.857142816,,0.857142867,0.857142819,,,,,,,,,,,,,,,,,
DataScience,textgenrnn,0.752941155,0.705479453,0.713333361,0.689189217,0.676470607,,,,,,0.796296296,,,,,,0.677777778,,,,,
DataScience,Keras-MNIST-GAN,0.799999988,0,,0,0,,,,,,,,,,,,0,,,,,
DataScience,data-validation,0.42,0.942926287,0.944214876,0.929795284,0.918939387,0.988636334,0.977272698,,0.988636334,,0.952272699,,,,,,0.936688328,,0.977272698,,0.988636334,
DataScience,keras-vis,0.499999993,0.898926352,0.900000055,0.886254956,0.874999987,,,,,,0.949999986,,,,,,0.899999987,,,,,
DataScience,gcn,0.800000014,0.736086603,0.857142867,0.837225319,0.693877551,,,,,,0.857142819,,,,,,0.857142819,,,,,
DataScience,DocumentClassification,0.74999997,0.67561652,0.928571441,0.688869387,0.714285707,,,,,,0.928571419,,,,,,0.806122449,,,,,
DataScience,word-rnn-tensorflow,0.800000029,0.671301853,0.65,0.57371793,0.579545455,,,,,,0.708333333,,,,,,0.6875,,,,,
DataScience,keras-grad-cam,0.799999988,,,,,,,,,,,,,,,,,,,,,
DataScience,Readers,0.741666637,0.642209226,0.949999962,0.698938089,0.603124976,,,,,,0.949999962,,,,,,0.652739709,,,,,
DataScience,noise2noise,0.799999988,0.8,0.799999988,0.799999979,0.799999988,,,,,,,,,,,,,,,,,
DataScience,keras-surgeon,0.644444462,0.736791336,0.916666639,0.729591813,0.736111111,,,0.916666667,,,0.916666698,,,0.916666667,,,0.805555556,,,0.916666667,,
DataScience,tensorflow-kr,0.799999988,0.899999987,0.899999987,0.899999987,0.899999987,,,,,,,,,,,,,,,,,
DataScience,tensorflow_input_image_by_tfrecord,0.782978755,0.308319074,0.627272727,0.237509671,0.253846143,0.899999964,,,,,,,,,,,0.521212129,0.899999964,,,,
DataScience,write-rnn-tensorflow,0.799999988,0.207999488,0.625,0.273255805,0.625,0.5,,,,,0.625,0.75,,,,,0.321428571,0.5,,,,
DataScience,ntm-lasagne,0.749999989,0.63545626,0.952380935,0.707792174,0.619047608,,,,,,0.952380935,,,,,,0.952380935,,,,,
DataScience,how_to_convert_text_to_images,0.778378368,0.45551324,0.888888889,0.484777884,0.56531533,,,,,,0.892361111,,,,,,0.679951691,,,,,
DataScience,tensorprob,0.628571439,0.891619866,0.933333319,0.950524902,0.861904758,,,,,,0.94444443,,,,,,0.966666616,,,,,
DataScience,text-detection-ctpn,0.800000017,0.781423477,,0.83585858,0.841111111,,,,,,,,,,,,0.869512215,,,,,
DataScience,dlwin,0.776470603,0.313203329,0.833333308,0.807855629,0.434640523,,,,,,,,,,,,0.772727256,,,,,
DataScience,attentional_factorization_machine,0.799999978,0.5,0.5,0.5,0.5,,,,,,0.5,,,,,,0.5,,,,,
DataScience,keras-model-zoo,0.799999988,0.253950321,,0.320000013,0.199999997,,,,,,,,,,,,0.199999997,,,,,
DataScience,tensorflow_chatbot,0.747826102,0.50215891,,0.565789499,0.597826087,,,,,,,,,,,,0.611111111,,,,,
DataScience,NER-LSTM-CRF,0.709090894,0.489344138,0.742857125,0.642196958,0.499999988,,,,,,0.779220796,,,,,,0.486486499,,,,,
DataScience,tensorflow_tutorial,0.696296284,0.740241693,0.772058845,0.69470641,0.569444444,,,,,,0.861111111,,,,,,0.658333349,,,,,
DataScience,Capsule,0.799999988,,,,,,,,,,,,,,,,,,,,,
DataScience,konlpy,0.694736851,0.819510871,0.879032336,0.875104019,0.770161313,,0.967741964,,,,0.903225833,,,,,,0.892473145,,0.967741964,,,
DataScience,Tensorflow-DeconvNet-Segmentation,0.799999988,,,,,,,,,,,,,,,,,,,,,
DataScience,DeepCreamPy,0.8,0.695318231,0.859375,0.695276461,0.775,,,,,,0.851190476,,,,,,0.737068966,,,,,
DataScience,Colorful-Image-Colorization,0.77948716,0.438882445,,0.798245594,0.5,,,,,,,,,,,,0.783333352,,,,,
DataScience,cloudless,0.747619082,0.641452908,,0.667115578,0.720551407,,,,,,,,,,,,0.744582056,,,,,
DataScience,s-vae-tf,0.800000021,0.799999965,0.800000021,0.800000013,0.800000021,,,,,,,,,,,,,,,,,
DataScience,DeepLearningImplementations,0.789189179,0.84262485,0.941666703,0.824656081,0.803652986,,,,,,0.959999993,,,,,,0.852052041,,,,,
DataScience,DataMining,0.800000029,0.421804451,,0.403301879,0.394230769,,,,,,,,,,,,0.458333333,,,,,
DataScience,DynamicCNN,0.799999988,,,,,,,,,,,,,,,,,,,,,
DataScience,AI-Driven-WAF,0.799999988,,,,,,,,,,,,,,,,,,,,,
DataScience,AIF360,0.703448253,0.784975279,0.882336702,0.809209936,0.792594985,,0.960317417,,,,0.867913832,,0.969047616,,,,0.817562038,,0.969047616,,,
DataScience,keras-fcn,0.800000029,0.902972186,0.934782597,0.902548724,0.88405798,,,,,,0.913043461,,,,,,0.869565226,,,,,
DataScience,text-summarization-tensorflow,0.749999989,0.489753435,,0.738372115,0.55,,,,,,,,,,,,0.75,,,,,
DataScience,DeepMoji,0.789189162,0.693555869,0.951260503,0.852643406,0.625482604,,,,,,0.971428517,,,,,,0.853416123,,,,,
DataScience,Fabrik,0.75056183,0.824394162,0.975,0.913115298,0.939367837,,,,,,0.975000041,,,,,,0.9715625,,,,,
DataScience,OCR-DETECTION-CTPN,0.783333302,0.60900972,0.875,0.747222254,0.708333333,,,,,,0.875,,,,,,0.855769231,,,,,
DataScience,nolearn,0.723809557,0.830556323,0.865025364,0.862573207,0.776397498,,,,,,0.841614943,,,,,,0.798216298,,,,,
DataScience,glove-python,0.774999988,0.835960635,0.899999964,0.863779546,0.828571443,,,,,,0.899999964,,,,,,0.899999964,,,,,
DataScience,convnet-drawer,0.799999988,0.9,0.900000025,0.9,0.899999987,,,,,,0.899999987,,,,,,0.899999987,,,,,
DataScience,gated-graph-neural-network-samples,0.685714286,0.493039458,0.513888889,0.439361715,0.616666681,,,,0.333333323,,0.65789472,,,,,,0.685185185,,,,0.333333323,
DataScience,PyCon2015,0.783333302,0.436967882,,0.549999992,0.418181809,,0.799999988,,,,,,,,,,0.628571439,,0.799999988,,,
DataScience,Group-Normalization-Tensorflow,0.64615387,0.849332462,,0.848030022,0.887573964,,,,,,,,,,,,0.923076907,,,,,
DataScience,joelnet,0.799999968,0.822222263,,0.814814791,0.777777772,,,,,,,,,,,,,,,,,
DataScience,Tensorflow-Tutorial,0.80000001,0.617794443,0.939393911,0.872346241,0.595693772,,,,,,0.954545426,,,,,,0.881818156,,,,,
DataScience,Neural_Conversation_Models,0.752380987,0.428957595,0.75,0.445054956,0.357142857,,,,,,0.75,,,,,,0.347560976,,,,,
DataScience,FastFPN,0.620689678,0.77996834,0.894536707,0.813961197,0.795168692,0.977272759,0.977272698,,,,0.941308721,0.977272698,0.977272698,,,,0.853848736,0.977272755,0.977272698,,,
DataScience,3DCNN,0.609090896,0.315609152,0.857142819,0.308839999,0.327526129,,,,,,,,,,,,0.336996325,,,,,
DataScience,keras-non-local-nets,0.799999988,,,,,,,,,,,,,,,,,,,,,
DataScience,BinaryConnect,0.786666667,0.345680099,0.799999983,0.674285667,0.445454536,,0.799999988,,,,,,,,,,0.766666636,,0.799999988,,,
DataScience,hgru4rec,0.68,0.585622622,0.666666647,0.436238301,0.407407407,,,,,,,,,,,,0.666666647,,,,,
DataScience,dspp-keras,0.622222239,0.615072701,0.816326531,0.759212504,0.460317466,,,,,,0.857142849,,,,,,0.73015874,,,,,
DataScience,vel,0.692537333,0.948800056,0.955482477,0.959169346,0.95023764,,0.995098004,,,,0.970288113,,0.995098004,,,,0.956742352,,0.995098004,,,
DataScience,DataSciencePython,0.723809557,0.369897111,0.857142849,0.472180458,0.455782313,,,,,,0.857142849,,,,,,0.721088435,,,,,
DataScience,sentimentAPI,0.69999999,0.673580813,0.75,0.75,0.5,,,,,,0.75,,,,,,0.75,,,,,
DataScience,spoken_language_identification,0.800000036,0.436847438,,0.384210534,0.42,0.799999988,,,,,,,,,,,0.628571439,0.799999988,,,,
DataScience,CRNN,0.776470566,0.353672656,0.711538462,0.3977636,0.514705882,,,,,,0.711538462,,,,,,0.514705882,,,,,
DataScience,cloudml-samples,0.610149254,0.814243609,0.919882351,0.807747542,0.886116255,0.935483899,0.983870997,0.983870997,,,0.976470614,,0.983870997,0.983870997,,,0.964418126,0.983870997,0.983870997,0.983870997,,
DataScience,crfasrnn_keras,0.799999988,0.833333362,0.833333308,0.833333308,0.833333308,,,,,,0.833333308,,,,,,0.833333308,,,,,
DataScience,sentiment-analysis-aws-lambda,0.776470566,0.39651415,,0.466666679,0.549019623,,,,,,,,,,,,0.577777778,,,,,
DataScience,keras_compressor,0.64,0.703187249,0.883333354,0.604911596,0.494444444,,,,,,,,,,,,0.861111111,,,,,
DataScience,ultrasound-nerve-segmentation,0.76923075,0.369002483,0.773333323,0.469204182,0.455465596,0.923076889,,,,,0.752598782,0.923076889,,,,,0.459340656,0.923076889,,,,
DataScience,ML-IN-ACTION,,,,,,,,,,,,,,,,,,,,,,
DataScience,TensorFlow-cn,0.799999989,0.534674116,0.866086973,0.812797689,0.494484098,,,,,,0.927536241,,,,,,0.927536241,,,,,
DataScience,tensorflow_demo,0.799999968,0.166666661,0.5,0.5,0,,,,,,,,,,,,0.5,,,,,
DataScience,auto_ml,0.8,0.441584634,0.906305375,0.577428704,0.669758806,0.916666639,0.939393911,,,,0.933997528,0.969696941,0.969696941,,,,0.672528581,0.931129449,0.939393911,,,
DataScience,Pytorch_Mask_RCNN,0.800000023,0.805461285,0.77576527,0.817799477,0.698827312,,,,,,0.892857158,,,,,,0.770146492,,,,,
DataScience,deeppose_tf,0.781249988,0.63876627,0.878289474,0.743295286,0.635912698,,,,,,0.892857143,,,,,,0.668055556,,,,,
DataScience,kaggle-dstl,0.714285726,0.630717584,,0.655038746,0.5,,,,,,,,,,,,0.5,,,,,
DataScience,DeepHCCR,0.799999988,0,,0,0,,,,,,,,,,,,0,,,,,
DataScience,decaptcha,0.615384638,0.091182076,0.666666689,0.141025658,0.230769222,,,,,,0.666666689,,,,,,0.260869571,,,,,
DataScience,FitML,0.799999975,0.266621013,0.920145614,0.493559976,0.303756537,,,,,,0.944615375,,,,,,0.69623059,,,,,
DataScience,CRCN,0.71379308,0.76755494,0.952103347,0.880430465,0.757859863,0.979591857,,0.979591857,0.979591857,,0.954081652,,,,,,0.868480717,0.979591857,,0.979591857,,
DataScience,DFace,0.691525413,0.584292833,0.931034486,0.659279827,0.617182946,,,,,,0.931034486,,,,,,0.746081515,,,,,
DataScience,neural-cli,0.799999968,0.777223419,0.700000017,0.756944436,0.611111111,,,,,,0.700000017,,,,,,0.666666647,,,,,
DataScience,clickbaits_revisited,,,,,,,,,,,,,,,,,,,,,,
DataScience,kaggle_ndsb2,0.792307721,0.533720577,0.833333333,0.549495119,0.435,,0.875,,,,0.875,,,,,,0.616935484,,,,,
DataScience,deep-summarization,0.788148148,0.837375408,0.886120349,0.847683682,0.876366871,,,,,,0.886904745,,,,,,0.877630132,,,,,
DataScience,image_captioning,0.765517216,0.730239426,0.733716451,0.699483756,0.733716451,,,,,,0.745014218,,,,,,0.745370348,,,,,
DataScience,RecursiveNN,0.76,0.611959959,0.546875,0.688525585,0.485294118,,,,,,0.5,,,,,,0.46875,,,,,
DataScience,chainer,0.628658551,0.951836881,0.973017918,0.962916229,0.95679542,0.985383676,0.997792495,,0.994165879,,0.978505611,0.998896248,0.998896248,,0.996247242,,0.970336506,0.988012742,0.998265532,,0.994481237,
DataScience,stockprediction,0.799999988,,,,,,,,,,,,,,,,,,,,,
DataScience,tf-Faster-RCNN,0.696,0.750314298,0.846059127,0.72159893,0.735714293,,,,,,0.875000012,,,,,,0.785714261,,,,,
DataScience,databench,0.56,0.804012936,0.739406064,0.844995281,0.719576707,,,0.962962956,,,0.928774907,,,,,,0.840958629,,,0.962962956,,
DataScience,kaggle-galaxies,0.800000012,0.302689823,0.977959194,0.631421688,0.27864831,0.959183693,,,,,0.979591857,0.979591857,,,,,0.942857111,0.979591857,,,,
NonDataScience,retext,0.588235278,0.896490433,0.863816763,0.87544216,0.777142854,,0.960000021,,0.920000021,,0.89000002,,0.960000021,,0.960000021,,0.821818186,,0.960000021,,0.960000021,
NonDataScience,django-bakery,0.653333333,0.767942463,0.835906993,0.761006749,0.770370334,,,,,,0.904483434,,,,,,0.901234541,,,,,
NonDataScience,simpleRaft,,,,,,,,,,,,,,,,,,,,,,
NonDataScience,hey-athena-client,0.72258063,0.725107123,0.934230769,0.839158376,0.777976226,,,,0.775000021,,0.94051721,,,,0.924999963,,0.862499981,,,,0.849999966,
NonDataScience,Winpayloads,0.627906949,0.594299465,0.828638503,0.641471878,0.623159297,0.944444416,,,,,0.810457539,0.944444437,,,,,0.653968263,0.944444437,,,,
NonDataScience,kcc,0.587755091,0.657302639,0.900793643,0.810226623,0.89316236,0.849206335,0.944444437,,0.944444437,,0.888888882,,,,,,0.9,0.944444437,0.944444437,,0.944444437,
NonDataScience,Wikipedia,0.799999968,0.900000023,0.899999964,0.899999987,0.899999964,,,,,,,,,,,,0.899999964,,,,,
NonDataScience,django-hitcount,0.66666664,0.927584293,0.962962956,0.938271626,0.938271598,,,,,,,,,,,,0.962962956,,,,,
NonDataScience,vsphere-storage-for-docker,0.749612425,0.679076549,0.932553622,0.757755178,0.78496506,0.871355029,0.915404046,0.879032263,0.977272698,,0.932845353,0.952619391,0.977272744,0.954040424,,,0.800958411,0.876748292,0.923677082,0.881313126,0.977272698,
NonDataScience,JsFormat,0.613333333,0.962670203,0.962962983,0.935672472,0.958024646,,,,,,0.962962956,,,,,,0.962962934,,,,,
NonDataScience,django-simple-email-confirmation,,,,,,,,,,,,,,,,,,,,,,
NonDataScience,terminaltables,0.704761937,0.900071201,,0.895758689,0.863756643,,,,,,,,,,,,0.87345679,,,,,
NonDataScience,txmongo,0.636363646,0.797359059,0.925963347,0.821378059,0.781100046,,,,,,0.918604634,,,,,,0.846832368,,,,,
NonDataScience,constructor,0.691666685,0.624922025,0.882180706,0.722106036,0.740993791,0.956521721,,,0.956521749,,0.95652177,,,,,,0.778260872,0.956521721,,,0.956521749,
NonDataScience,mapbox-sdk-py,0.599999991,0.971428553,0.971428566,0.971428592,0.971428566,,,,,,,,,,,,0.971428566,,,,,
NonDataScience,python-goto,,,,,,,,,,,,,,,,,,,,,,
NonDataScience,django-knowledge,0.799999988,0.94736844,,,,0.947368414,,,,,,,,,,,,,,,,
NonDataScience,Zeal,,,,,,,,,,,,,,,,,,,,,,
NonDataScience,mosql,0.746666667,0.792064463,0.964895694,0.889832065,0.820261468,,,,,,,,,,,,0.911764683,,,,,
NonDataScience,python-mpv,0.599999976,0.666053534,0.690476198,0.687641744,0.65,,,,0.75,,0.75,,,,0.75,,0.625,,,,,
NonDataScience,django-x509,0.799999968,0.954545434,,0.954545426,0.954545426,,,,,,,,,,,,,,,,,
NonDataScience,pythonrc,0.541176455,0,0,0,0,0,,,0,,0,0,,,0,,0,,,,0,
NonDataScience,node-crc,0.624242433,0.779622986,0.798469388,0.775073255,0.867424242,0.828125,,,,,0.796875,0.828125,,,,,0.798469388,0.828125,,,,
NonDataScience,qr,0.599999991,0.666666681,0.666666647,0.666666667,0.666666647,,,,,,0.666666647,,,,,,0.666666647,,,,,
NonDataScience,inception-v3.torch,0.69999999,,,,,,,,,,,,,,,,,,,,,
NonDataScience,geopatterns,,,,,,,,,,,,,,,,,,,,,,
NonDataScience,kamene,0.647852791,0.930711806,0.909146631,0.880909609,0.88466666,0.984848482,0.981818179,0.990909122,0.97878785,,0.914298322,,0.981818179,0.990909122,0.981818179,,0.903463219,0.984848482,0.981818179,0.990909122,0.97878785,
NonDataScience,shellfire,0.79999999,,,,,,,,,,,,,,,,,,,,,
NonDataScience,macops,0.58850576,0.793059491,0.826772019,0.798207121,0.874035066,0.874603189,0.966666616,0.877777801,,,0.883006511,0.953333305,0.966666616,0.931746048,,,0.808438784,0.889473695,0.966666616,0.888000021,,
NonDataScience,tryalgo,0.715384642,0.888851139,0.969605048,0.897807129,0.907264918,,,,,,0.988888837,,,,,,0.974999976,,,,,
NonDataScience,vcprompt,0.799999988,,,,,,,,,,,,,,,,,,,,,
NonDataScience,hypersearch,0.733333304,0.8,0.799999968,0.799999986,0.799999968,,,,,,0.799999968,,,,,,0.799999968,,,,,
NonDataScience,python-ngrok,0.664285726,0.134589306,,0.063758376,0.117647059,,,,,,,,,,,,0.065217391,,,,,
NonDataScience,tdaemon,0.800000014,0,0,0,0,,,,,,0,,,,,,0,,,,,
NonDataScience,bandcamp-dl,0.604081621,0.381219298,0.710424729,0.63898427,0.649350663,,,0.549450565,,,0.710424729,,,0.653061224,,,0.615873035,,,0.560000005,,
NonDataScience,mysql-postgresql-converter,0.703448253,,,,,,,,,,,,,,,,,,,,,
NonDataScience,python-highcharts,0.736842115,0.938850993,0.923040685,0.928075155,0.938322368,,,,,,0.960726351,,,,,,0.950625,,,,,
NonDataScience,clang-tags,0.66666664,,,,,,,,,,,,,,,,,,,,,
NonDataScience,recommonmark,0.799999988,0.888888889,0.888888909,0.888888882,0.888888882,,,,,,0.888888882,,,,,,0.888888882,,,,,
NonDataScience,django-floppyforms,0.66666664,0.937470497,,0.935897431,0.935897431,,,,,,,,,,,,,,,,,
NonDataScience,folk-rnn,0.735135126,0.461213046,0.799999988,0.788235306,0.616216208,,,,,,0.799999988,,,,,,0.799999988,,,,,
NonDataScience,LANs.py,0.657142873,,,,,,,,,,,,,,,,,,,,,
NonDataScience,querystring-parser,0.799999988,0.75,0.75,0.75,0.75,,,,,,,,,,,,,,,,,
NonDataScience,psiTurk,0.574545455,0.775755618,0.88103901,0.830609799,0.756302535,0.942857138,0.971428566,,,,0.909090877,0.971428566,0.971428566,,,,0.807142821,0.942857138,0.971428566,,,
NonDataScience,pbr,0.562162155,0.744840054,0.804295453,0.701142148,0.71755102,0.971428545,,,0.971428566,,0.834042566,0.971428545,,,,,0.779591825,0.971428545,,,0.971428566,
NonDataScience,python-valve,0.66666664,0.914397428,0.952380941,0.917957535,0.936507895,,,,,,0.952380924,,,,,,0.936507895,,,,,
NonDataScience,AvsPmod,0.712087882,0.883997414,0.912360289,0.935197237,0.901600739,0.983333282,,,0.949999986,,0.972222201,0.983333282,,,0.949999986,,0.927591029,0.983333282,,,0.958333283,
NonDataScience,chishop,0.517647044,0.797119047,0.877192966,0.848736052,0.870175407,0.947368414,,,0.947368414,,0.90789473,,,,,,0.885964947,,,,0.947368414,
NonDataScience,Python-Design-Patterns,0.799999983,0,0,0,0,,,,,,0,,,,,,0,,,,,
NonDataScience,graphite,0.616740067,0.783871434,0.896733233,0.90710127,0.815196639,0.972839499,0.987654314,,0.94320987,0.987654314,0.928774907,,,,0.969135795,,0.909465023,0.987654314,,,0.978052119,
NonDataScience,xsser,0.625076438,0.681868887,0.864134207,0.769165076,0.824309999,0.937499972,,,0.865740741,,0.873527656,0.937499972,,,0.922619079,,0.869385343,0.937499972,,,0.908333355,
NonDataScience,server-client-python,0.597530883,0.756715153,0.864146135,0.843112258,0.811767589,,,0.992537337,,,0.972465268,,,,,,0.898259949,,,0.992537337,,
NonDataScience,biometrics,0.799999968,0.821077035,,0.85714288,0.818181794,,,,,,,,,,,,0.863636338,,,,,
NonDataScience,python-progressbar,0.576,0.81837949,0.921688479,0.793084195,0.736111119,0.944444416,,,,,0.937499993,,,,,,0.787940416,,,,,
NonDataScience,weblogic_unserialize_exploit,0.68,0.506339896,0.761904772,0.45002754,0.485714274,,,,,,0.809523801,,,,,,0.523809519,,,,,
NonDataScience,collectd-elasticsearch,0.799999988,,,,,,,,,,,,,,,,,,,,,
NonDataScience,AlexaChipDEPRECATED,0.799999968,0.5,,0.5,0.5,,,,,,,,,,,,0.5,,,,,
NonDataScience,Writer-Tutorial,0.799999988,0.628186094,0.5,0.614194074,0.5,,,,,,0.5,,,,,,0.541666667,,,,,
NonDataScience,pynmea2,0.628571439,0.908537731,,0.958533425,0.876847307,,,,,,,,,,,,0.926108392,,,,,
NonDataScience,snaql,0.799999988,0.875,0.875,0.875,0.875,,,,,,0.875,,,,,,,,,,,
NonDataScience,sacred,0.551181111,0.850161269,0.911878164,0.868551328,0.791907046,0.990099026,,,0.977497774,,0.929415528,,,,0.97524754,,0.86544084,,,,0.978217819,
NonDataScience,overpass-api-python-wrapper,0.571428581,0.666603604,0.909090925,0.770909091,0.727272761,,,,,,0.909090925,,,,,,0.909090925,,,,,
NonDataScience,docs,,,,,,,,,,,,,,,,,,,,,,
NonDataScience,ScratchABit,0.440677959,0.815281597,0.879239727,0.835137947,0.830188694,0.965517245,0.965517245,0.934865938,0.965517245,,0.939148047,,,0.942528705,0.965517245,,0.860851903,,0.965517245,0.934865938,0.965517245,
NonDataScience,pynest,0.800000025,0,0,0,0,,,,,,0,,,,,,0,,,,,
NonDataScience,paho.mqtt.python,0.770491815,0.780693393,0.950073386,0.789444142,0.784595936,,0.984848455,,,,0.936363687,,,,,,0.881922679,,0.984848455,,,
NonDataScience,google-images-download,0.752380987,0.741438605,0.833333355,0.702821912,0.793650794,,,,,,0.833333357,,,,,,0.800000019,,,,,
NonDataScience,flask-mongorest,,,,,,,,,,,,,,,,,,,,,,
NonDataScience,mywebappscripts,0.731578957,0.665938688,0.666056181,0.569681679,0.709979237,,,,0.923076889,,0.744147176,,,,,,0.775434231,,,,0.923076889,
NonDataScience,foobar,,,,,,,,,,,,,,,,,,,,,,
NonDataScience,GoProController,0.8,0.857142873,0.857142837,0.857142834,0.857142837,,,,,,0.857142837,,,,,,0.857142837,,,,,
NonDataScience,pyadb,0.786666667,0.507446119,0.80000003,0.534610578,0.703448253,0.599999991,,,,,0.799999988,,,,,,0.755555542,0.599999991,,,,
NonDataScience,armada,0.534265727,0.748219742,0.94447681,0.805134242,0.712787197,,0.972527448,,0.954474062,,0.962637355,,,,,,0.790769192,,0.981684929,,0.958791185,
NonDataScience,uproot,0.735714298,0.842548933,0.83713178,0.869602375,0.803968225,,,,,,0.866666629,,,,,,0.839276483,,,,,
NonDataScience,ann-benchmarks,0.751773029,0.836412982,0.932307665,0.884769718,0.852116785,,0.960000021,,0.960000021,,0.949999986,,0.980000022,,,,0.831685407,,0.966666688,,0.980000022,
NonDataScience,django-sass-processor,0.777777798,0.897901052,0.899999979,0.898390383,0.912698425,,,,,,0.920168054,,,,,,0.917582443,,,,,
NonDataScience,alfred-workflows,0.662068944,0.907521714,0.960851296,0.925736726,0.914747485,,0.977777754,,0.977777754,,0.928571395,,0.977777754,,,,0.908730126,,0.977777754,,0.977777754,
NonDataScience,hdf-compass,0.741463432,0.888727641,0.668264098,0.772760253,0.737179487,,,,,,0.893229167,,,,,,0.883928571,,,,,
NonDataScience,khard,0.709565217,0.825282487,0.87057052,0.943322077,0.896460181,0.933333285,,,,,0.919047615,,,,,,0.924305542,0.933333285,,,,
NonDataScience,stravalib,0.55384614,0.795512241,0.763617843,0.878120397,0.742240202,,,,,,0.736842088,,,,,,0.739612188,,,,,
NonDataScience,GitPass,0.799999978,,,,,,,,,,,,,,,,,,,,,
NonDataScience,dynamic-dynamodb,0.730769258,0.815514189,0.92005814,0.822373585,0.885416667,0.9375,,,,,0.9375,0.9375,,,,,0.885,0.9375,,,,
NonDataScience,mastiff,0.514,0.519126819,0.673834575,0.564527535,0.621025942,0.947368414,,,,,0.684688975,,,,,,0.62660818,,,,,
NonDataScience,pi-timolo,0.558510661,0.859780234,0.886048304,0.895702664,0.904583936,0.935050963,0.923913026,,,,0.907532156,0.934782591,,,,,0.923022122,0.946583854,0.930434813,,,
NonDataScience,dulwich,0.760213154,0.746556669,0.751182543,0.762993942,0.777909591,,,,,,0.836950112,,,,,,0.797657974,,,,,
NonDataScience,EDMarketConnector,0.467326715,0.674991533,0.772116165,0.631244191,0.584950619,,,,0.821548797,,0.758620693,,,,0.921212094,,0.589341695,,,,0.898989872,
NonDataScience,lift,0.799999968,,,,,,,,,,,,,,,,,,,,,
NonDataScience,wps,0.735135126,0.161200104,0.342857134,0.17821782,0.258064524,0.666666667,,,,,0.416666667,0.666666667,,,,,0.357142869,0.666666667,,,,
NonDataScience,SchemaSync,0.509677435,0.818549325,0.861111111,0.887242993,0.837121194,0.907407407,,,,,0.861111111,,,,,,0.865819237,0.906249973,,,,
NonDataScience,zerotodocker,0.800000014,0.641399385,,,0.64,,,,,,,,,,,,,,,,,
NonDataScience,GoogleSearchCrawler,0.64999999,,,,,,,,,,,,,,,,,,,,,
NonDataScience,behold,0.799999988,0.747784749,0.780952405,0.731092447,0.714285682,,,,,,0.714285682,,,,,,0.714285682,,,,,
NonDataScience,pyqiniu,0.799999968,,,,,,,,,,,,,,,,,,,,,
NonDataScience,netimpair,0.782608712,,,,,,,,,,,,,,,,,,,,,
NonDataScience,django-speedbar,0.799999988,0.956521764,0.956521721,0.956521729,,,,,0.956521721,,,,,,0.956521721,,,,,,0.956521721,
NonDataScience,Stanford-OpenIE-Python,0.774999988,0.662441299,0.75,0.472222201,0.53125,,,,,,0.75,,,,,,0.45,,,,,
NonDataScience,pyscard,0.783202131,0.721413178,0.817808178,0.862503029,0.716950856,,0.991935513,,0.983870997,,0.925779127,,0.991935513,,0.986559169,,0.915139323,,0.991935513,,0.983870997,
NonDataScience,datastream.io,0.754285714,0.817048246,0.933333339,0.761904799,0.741176476,,,,0.933333285,,,,,,0.933333285,,0.817777778,,,,0.933333285,
NonDataScience,Variational-Autoencoder,0.800000014,,,,,,,,,,,,,,,,,,,,,
NonDataScience,container-transform,0.699999972,0.85284031,0.859943936,0.877637948,0.849206311,,,,,,0.865800819,,,,,,0.865800819,,,,,
NonDataScience,pycallgraph,0.593939403,0.93902157,0.945054971,0.920889222,0.920342336,0.979591857,,,,,0.915451854,,,,,,0.971938795,0.979591857,,,,
NonDataScience,django-templatetag-sugar,,,,,,,,,,,,,,,,,,,,,,
NonDataScience,holo,0.773597379,0.691997067,0.662271072,0.714318859,0.637037057,0.645962736,0.666666651,0.603651972,0.952380935,,0.686419775,0.764790781,0.777777743,0.74725272,,,0.50100604,0.645962736,0.705467381,0.603174616,0.952380935,
NonDataScience,stdeb,0.46,0.787875645,0.856060588,0.85535121,0.856060588,0.916666689,0.916666639,,,,,,,,,,0.877451005,0.916666689,0.916666639,,,
